1.558441558441558428e+01,2.424242424242424221e+01,2.727272727272726982e+01,2.683982683982684136e+01,2.770562770562770538e+01,2.554112554112554179e+01,2.467532467532467422e+01,2.770562770562770538e+01,2.770562770562770538e+01
2.424242424242424221e+01,1.601731601731601629e+01,2.640692640692640580e+01,2.510822510822510623e+01,2.640692640692640580e+01,2.467532467532467422e+01,2.294372294372294263e+01,2.510822510822510623e+01,2.467532467532467422e+01
2.727272727272726982e+01,2.640692640692640580e+01,1.904761904761904745e+01,2.770562770562770538e+01,3.116883116883116855e+01,2.987012987012986898e+01,2.727272727272726982e+01,2.683982683982684136e+01,2.813852813852814094e+01
2.683982683982684136e+01,2.510822510822510623e+01,2.770562770562770538e+01,1.471861471861472026e+01,2.467532467532467422e+01,2.900432900432900496e+01,2.380952380952380665e+01,2.164502164502164305e+01,2.467532467532467422e+01
2.770562770562770538e+01,2.640692640692640580e+01,3.116883116883116855e+01,2.467532467532467422e+01,1.818181818181818343e+01,2.813852813852814094e+01,2.597402597402597024e+01,2.597402597402597024e+01,2.597402597402597024e+01
2.554112554112554179e+01,2.467532467532467422e+01,2.987012987012986898e+01,2.900432900432900496e+01,2.813852813852814094e+01,1.818181818181818343e+01,2.727272727272726982e+01,2.813852813852814094e+01,2.770562770562770538e+01
2.467532467532467422e+01,2.294372294372294263e+01,2.727272727272726982e+01,2.380952380952380665e+01,2.597402597402597024e+01,2.727272727272726982e+01,1.601731601731601629e+01,2.380952380952380665e+01,2.424242424242424221e+01
2.770562770562770538e+01,2.510822510822510623e+01,2.683982683982684136e+01,2.164502164502164305e+01,2.597402597402597024e+01,2.813852813852814094e+01,2.380952380952380665e+01,1.731601731601731586e+01,2.424242424242424221e+01
2.770562770562770538e+01,2.467532467532467422e+01,2.813852813852814094e+01,2.467532467532467422e+01,2.597402597402597024e+01,2.770562770562770538e+01,2.424242424242424221e+01,2.424242424242424221e+01,1.688311688311688386e+01
