1.212121212121212110e+01,2.554112554112554179e+01,2.424242424242424221e+01,2.424242424242424221e+01,2.251082251082251062e+01,2.251082251082251062e+01,2.467532467532467422e+01,2.121212121212121104e+01
2.554112554112554179e+01,1.688311688311688386e+01,2.337662337662337464e+01,2.813852813852814094e+01,2.813852813852814094e+01,2.727272727272726982e+01,2.770562770562770538e+01,2.337662337662337464e+01
2.424242424242424221e+01,2.337662337662337464e+01,1.645021645021645185e+01,2.770562770562770538e+01,2.813852813852814094e+01,2.640692640692640580e+01,2.900432900432900496e+01,2.467532467532467422e+01
2.424242424242424221e+01,2.813852813852814094e+01,2.770562770562770538e+01,1.904761904761904745e+01,2.510822510822510623e+01,2.727272727272726982e+01,2.813852813852814094e+01,2.337662337662337464e+01
2.251082251082251062e+01,2.813852813852814094e+01,2.813852813852814094e+01,2.510822510822510623e+01,1.645021645021645185e+01,2.467532467532467422e+01,2.727272727272726982e+01,2.164502164502164305e+01
2.251082251082251062e+01,2.727272727272726982e+01,2.640692640692640580e+01,2.727272727272726982e+01,2.467532467532467422e+01,1.428571428571428470e+01,2.640692640692640580e+01,2.207792207792207861e+01
2.467532467532467422e+01,2.770562770562770538e+01,2.900432900432900496e+01,2.813852813852814094e+01,2.727272727272726982e+01,2.640692640692640580e+01,1.861471861471861544e+01,2.640692640692640580e+01
2.121212121212121104e+01,2.337662337662337464e+01,2.467532467532467422e+01,2.337662337662337464e+01,2.164502164502164305e+01,2.207792207792207861e+01,2.640692640692640580e+01,1.255411255411255311e+01
